in s,C1 in V
-1.1931664E-03,6.33695E+00
-1.1931480E-03,6.29789E+00
-1.1931296E-03,6.27836E+00
-1.1931112E-03,6.29789E+00
-1.1930928E-03,6.31742E+00
-1.1930744E-03,6.27836E+00
-1.1930560E-03,6.29789E+00
-1.1930376E-03,6.31742E+00
-1.1930192E-03,6.35648E+00
-1.1930008E-03,6.27836E+00
-1.1929824E-03,6.27836E+00
-1.1929640E-03,6.35648E+00
-1.1929456E-03,6.33695E+00
-1.1929272E-03,6.33695E+00
-1.1929088E-03,6.31742E+00
-1.1928904E-03,6.31742E+00
-1.1928720E-03,6.37602E+00
-1.1928536E-03,6.31742E+00
-1.1928352E-03,6.33695E+00
-1.1928168E-03,6.29789E+00
-1.1927984E-03,6.31742E+00
-1.1927800E-03,6.31742E+00
-1.1927616E-03,6.33695E+00
-1.1927432E-03,6.25883E+00
-1.1927248E-03,6.31742E+00
-1.1927064E-03,6.31742E+00
-1.1926880E-03,6.33695E+00
-1.1926696E-03,6.33695E+00
-1.1926512E-03,6.29789E+00
-1.1926328E-03,6.33695E+00
-1.1926144E-03,6.25883E+00
-1.1925960E-03,6.29789E+00
-1.1925776E-03,6.31742E+00
-1.1925592E-03,6.29789E+00
-1.1925408E-03,6.33695E+00
-1.1925224E-03,6.25883E+00
-1.1925040E-03,6.31742E+00
-1.1924856E-03,6.27836E+00
-1.1924672E-03,6.33695E+00
-1.1924488E-03,6.29789E+00
-1.1924304E-03,6.37602E+00
-1.1924120E-03,6.27836E+00
-1.1923936E-03,6.29789E+00
-1.1923752E-03,6.29789E+00
-1.1923568E-03,6.35648E+00
-1.1923384E-03,6.33695E+00
-1.1923200E-03,6.35648E+00
-1.1923016E-03,6.33695E+00
-1.1922832E-03,6.29789E+00
-1.1922648E-03,6.27836E+00
-1.1922464E-03,6.29789E+00
-1.1922280E-03,6.29789E+00
-1.1922096E-03,6.33695E+00
-1.1921912E-03,6.35648E+00
-1.1921728E-03,6.31742E+00
-1.1921544E-03,6.25883E+00
-1.1921360E-03,6.29789E+00
-1.1921176E-03,6.27836E+00
-1.1920992E-03,6.33695E+00
-1.1920808E-03,6.27836E+00
-1.1920624E-03,6.33695E+00
-1.1920440E-03,6.33695E+00
-1.1920256E-03,6.27836E+00
-1.1920072E-03,6.27836E+00
-1.1919888E-03,6.25883E+00
-1.1919704E-03,6.33695E+00
-1.1919520E-03,6.31742E+00
-1.1919336E-03,6.27836E+00
-1.1919152E-03,6.35648E+00
-1.1918968E-03,6.29789E+00
-1.1918784E-03,6.33695E+00
-1.1918600E-03,6.29789E+00
-1.1918416E-03,6.35648E+00
-1.1918232E-03,6.29789E+00
-1.1918048E-03,6.25883E+00
-1.1917864E-03,6.27836E+00
-1.1917680E-03,6.33695E+00
-1.1917496E-03,6.29789E+00
-1.1917312E-03,6.29789E+00
-1.1917128E-03,6.31742E+00
-1.1916944E-03,6.27836E+00
-1.1916760E-03,6.33695E+00
-1.1916576E-03,6.29789E+00
-1.1916392E-03,6.31742E+00
-1.1916208E-03,6.33695E+00
-1.1916024E-03,6.27836E+00
-1.1915840E-03,6.29789E+00
-1.1915656E-03,6.23930E+00
-1.1915472E-03,6.31742E+00
-1.1915288E-03,6.29789E+00
-1.1915104E-03,6.29789E+00
-1.1914920E-03,6.29789E+00
-1.1914736E-03,6.33695E+00
-1.1914552E-03,6.27836E+00
-1.1914368E-03,6.31742E+00
-1.1914184E-03,6.27836E+00
-1.1914000E-03,6.37602E+00
-1.1913816E-03,6.21977E+00
-1.1913632E-03,6.31742E+00
-1.1913448E-03,6.27836E+00
-1.1913264E-03,6.35648E+00
-1.1913080E-03,6.27836E+00
-1.1912896E-03,6.33695E+00
-1.1912712E-03,6.27836E+00
-1.1912528E-03,6.31742E+00
-1.1912344E-03,6.33695E+00
-1.1912160E-03,6.33695E+00
-1.1911976E-03,6.31742E+00
-1.1911792E-03,6.29789E+00
-1.1911608E-03,6.27836E+00
-1.1911424E-03,6.27836E+00
-1.1911240E-03,6.31742E+00
-1.1911056E-03,6.29789E+00
-1.1910872E-03,6.27836E+00
-1.1910688E-03,6.25883E+00
-1.1910504E-03,6.27836E+00
-1.1910320E-03,6.29789E+00
-1.1910136E-03,6.29789E+00
-1.1909952E-03,6.29789E+00
-1.1909768E-03,6.35648E+00
-1.1909584E-03,6.33695E+00
-1.1909400E-03,6.27836E+00
-1.1909216E-03,6.27836E+00
-1.1909032E-03,6.25883E+00
-1.1908848E-03,6.37602E+00
-1.1908664E-03,6.31742E+00
-1.1908480E-03,6.29789E+00
-1.1908296E-03,6.33695E+00
-1.1908112E-03,6.33695E+00
-1.1907928E-03,6.29789E+00
-1.1907744E-03,6.31742E+00
-1.1907560E-03,6.27836E+00
-1.1907376E-03,6.29789E+00
-1.1907192E-03,6.31742E+00
-1.1907008E-03,6.33695E+00
-1.1906824E-03,6.29789E+00
-1.1906640E-03,6.29789E+00
-1.1906456E-03,6.31742E+00
-1.1906272E-03,6.29789E+00
-1.1906088E-03,6.29789E+00
-1.1905904E-03,6.31742E+00
-1.1905720E-03,6.31742E+00
-1.1905536E-03,6.29789E+00
-1.1905352E-03,6.25883E+00
-1.1905168E-03,6.37602E+00
-1.1904984E-03,6.27836E+00
-1.1904800E-03,6.25883E+00
-1.1904616E-03,6.27836E+00
-1.1904432E-03,6.31742E+00
-1.1904248E-03,6.31742E+00
-1.1904064E-03,6.33695E+00
-1.1903880E-03,6.27836E+00
-1.1903696E-03,6.27836E+00
-1.1903512E-03,6.31742E+00
-1.1903328E-03,6.27836E+00
-1.1903144E-03,6.31742E+00
-1.1902960E-03,6.33695E+00
-1.1902776E-03,6.33695E+00
-1.1902592E-03,6.31742E+00
-1.1902408E-03,6.31742E+00
-1.1902224E-03,6.31742E+00
-1.1902040E-03,6.33695E+00
-1.1901856E-03,6.31742E+00
-1.1901672E-03,6.31742E+00
-1.1901488E-03,6.29789E+00
-1.1901304E-03,6.25883E+00
-1.1901120E-03,6.27836E+00
-1.1900936E-03,6.31742E+00
-1.1900752E-03,6.27836E+00
-1.1900568E-03,6.29789E+00
-1.1900384E-03,6.31742E+00
-1.1900200E-03,6.33695E+00
-1.1900016E-03,6.31742E+00
-1.1899832E-03,6.31742E+00
-1.1899648E-03,6.31742E+00
-1.1899464E-03,6.31742E+00
-1.1899280E-03,6.25883E+00
-1.1899096E-03,6.27836E+00
-1.1898912E-03,6.25883E+00
-1.1898728E-03,6.27836E+00
-1.1898544E-03,6.33695E+00
-1.1898360E-03,6.29789E+00
-1.1898176E-03,6.33695E+00
-1.1897992E-03,6.33695E+00
-1.1897808E-03,6.33695E+00
-1.1897624E-03,6.33695E+00
-1.1897440E-03,6.29789E+00
-1.1897256E-03,6.31742E+00
-1.1897072E-03,6.33695E+00
-1.1896888E-03,6.31742E+00
-1.1896704E-03,6.31742E+00
-1.1896520E-03,6.27836E+00
-1.1896336E-03,6.29789E+00
-1.1896152E-03,6.27836E+00
-1.1895968E-03,6.31742E+00
-1.1895784E-03,6.33695E+00
-1.1895600E-03,6.37602E+00
-1.1895416E-03,6.27836E+00
-1.1895232E-03,6.31742E+00
-1.1895048E-03,6.27836E+00
-1.1894864E-03,6.33695E+00
-1.1894680E-03,6.27836E+00
-1.1894496E-03,6.27836E+00
-1.1894312E-03,6.27836E+00
-1.1894128E-03,6.35648E+00
-1.1893944E-03,6.27836E+00
-1.1893760E-03,6.29789E+00
-1.1893576E-03,6.31742E+00
-1.1893392E-03,6.31742E+00
-1.1893208E-03,6.29789E+00
-1.1893024E-03,6.33695E+00
-1.1892840E-03,6.27836E+00
-1.1892656E-03,6.33695E+00
-1.1892472E-03,6.31742E+00
-1.1892288E-03,6.27836E+00
-1.1892104E-03,6.25883E+00
-1.1891920E-03,6.31742E+00
-1.1891736E-03,6.29789E+00
-1.1891552E-03,6.25883E+00
-1.1891368E-03,6.29789E+00
-1.1891184E-03,6.33695E+00
-1.1891000E-03,6.25883E+00
-1.1890816E-03,6.29789E+00
-1.1890632E-03,6.25883E+00
-1.1890448E-03,6.31742E+00
-1.1890264E-03,6.31742E+00
-1.1890080E-03,6.31742E+00
-1.1889896E-03,6.31742E+00
-1.1889712E-03,6.27836E+00
-1.1889528E-03,6.27836E+00
-1.1889344E-03,6.37602E+00
-1.1889160E-03,6.31742E+00
-1.1888976E-03,6.27836E+00
-1.1888792E-03,6.29789E+00
-1.1888608E-03,6.27836E+00
-1.1888424E-03,6.27836E+00
-1.1888240E-03,6.27836E+00
-1.1888056E-03,6.31742E+00
-1.1887872E-03,6.31742E+00
-1.1887688E-03,6.27836E+00
-1.1887504E-03,6.33695E+00
-1.1887320E-03,6.35648E+00
-1.1887136E-03,6.27836E+00
-1.1886952E-03,6.31742E+00
-1.1886768E-03,6.33695E+00
-1.1886584E-03,6.25883E+00
-1.1886400E-03,6.31742E+00
-1.1886216E-03,6.31742E+00
-1.1886032E-03,6.31742E+00
-1.1885848E-03,6.33695E+00
-1.1885664E-03,6.31742E+00
-1.1885480E-03,6.29789E+00
-1.1885296E-03,6.33695E+00
-1.1885112E-03,6.33695E+00
-1.1884928E-03,6.31742E+00
-1.1884744E-03,6.31742E+00
-1.1884560E-03,6.35648E+00
-1.1884376E-03,6.33695E+00
-1.1884192E-03,6.31742E+00
-1.1884008E-03,6.27836E+00
-1.1883824E-03,6.33695E+00
-1.1883640E-03,6.31742E+00
-1.1883456E-03,6.35648E+00
-1.1883272E-03,6.27836E+00
-1.1883088E-03,6.31742E+00
-1.1882904E-03,6.31742E+00
-1.1882720E-03,6.35648E+00
-1.1882536E-03,6.33695E+00
-1.1882352E-03,6.31742E+00
-1.1882168E-03,6.33695E+00
-1.1881984E-03,6.35648E+00
-1.1881800E-03,6.31742E+00
-1.1881616E-03,6.31742E+00
-1.1881432E-03,6.37602E+00
-1.1881248E-03,6.33695E+00
-1.1881064E-03,6.29789E+00
-1.1880880E-03,6.29789E+00
-1.1880696E-03,6.31742E+00
-1.1880512E-03,6.37602E+00
-1.1880328E-03,6.31742E+00
-1.1880144E-03,6.29789E+00
-1.1879960E-03,6.33695E+00
-1.1879776E-03,6.25883E+00
-1.1879592E-03,6.33695E+00
-1.1879408E-03,6.31742E+00
-1.1879224E-03,6.27836E+00
-1.1879040E-03,6.23930E+00
-1.1878856E-03,6.31742E+00
-1.1878672E-03,6.31742E+00
-1.1878488E-03,6.29789E+00
-1.1878304E-03,6.33695E+00
-1.1878120E-03,6.27836E+00
-1.1877936E-03,6.31742E+00
-1.1877752E-03,6.27836E+00
-1.1877568E-03,6.27836E+00
-1.1877384E-03,6.27836E+00
-1.1877200E-03,6.33695E+00
-1.1877016E-03,6.25883E+00
-1.1876832E-03,6.29789E+00
-1.1876648E-03,6.27836E+00
-1.1876464E-03,6.29789E+00
-1.1876280E-03,6.27836E+00
-1.1876096E-03,6.33695E+00
-1.1875912E-03,6.27836E+00
-1.1875728E-03,6.33695E+00
-1.1875544E-03,6.31742E+00
-1.1875360E-03,6.27836E+00
-1.1875176E-03,6.31742E+00
-1.1874992E-03,6.35648E+00
-1.1874808E-03,6.27836E+00
-1.1874624E-03,6.29789E+00
-1.1874440E-03,6.25883E+00
-1.1874256E-03,6.31742E+00
-1.1874072E-03,6.33695E+00
-1.1873888E-03,6.29789E+00
-1.1873704E-03,6.31742E+00
-1.1873520E-03,6.33695E+00
-1.1873336E-03,6.33695E+00
-1.1873152E-03,6.31742E+00
-1.1872968E-03,6.27836E+00
-1.1872784E-03,6.33695E+00
-1.1872600E-03,6.33695E+00
-1.1872416E-03,6.33695E+00
-1.1872232E-03,6.27836E+00
-1.1872048E-03,6.33695E+00
-1.1871864E-03,6.27836E+00
-1.1871680E-03,6.29789E+00
-1.1871496E-03,6.31742E+00
-1.1871312E-03,6.31742E+00
-1.1871128E-03,6.27836E+00
