in s,C2 in V
-4.7664960E-04,8.83086E-01
-4.7663120E-04,9.02617E-01
-4.7661280E-04,8.92852E-01
-4.7659440E-04,8.73320E-01
-4.7657600E-04,9.12383E-01
-4.7655760E-04,8.92852E-01
-4.7653920E-04,9.12383E-01
-4.7652080E-04,8.73320E-01
-4.7650240E-04,8.63555E-01
-4.7648400E-04,8.73320E-01
-4.7646560E-04,8.73320E-01
-4.7644720E-04,8.63555E-01
-4.7642880E-04,8.53789E-01
-4.7641040E-04,8.92852E-01
-4.7639200E-04,8.83086E-01
-4.7637360E-04,8.34258E-01
-4.7635520E-04,7.95195E-01
-4.7633680E-04,8.83086E-01
-4.7631840E-04,8.73320E-01
-4.7630000E-04,8.63555E-01
-4.7628160E-04,8.14727E-01
-4.7626320E-04,8.34258E-01
-4.7624480E-04,8.53789E-01
-4.7622640E-04,8.24492E-01
-4.7620800E-04,7.95195E-01
-4.7618960E-04,8.92852E-01
-4.7617120E-04,8.24492E-01
-4.7615280E-04,7.95195E-01
-4.7613440E-04,8.14727E-01
-4.7611600E-04,7.95195E-01
-4.7609760E-04,8.14727E-01
-4.7607920E-04,8.44023E-01
-4.7606080E-04,8.44023E-01
-4.7604240E-04,8.24492E-01
-4.7602400E-04,8.04961E-01
-4.7600560E-04,7.56133E-01
-4.7598720E-04,8.44023E-01
-4.7596880E-04,8.63555E-01
-4.7595040E-04,8.73320E-01
-4.7593200E-04,8.53789E-01
-4.7591360E-04,8.34258E-01
-4.7589520E-04,8.44023E-01
-4.7587680E-04,8.24492E-01
-4.7585840E-04,8.24492E-01
-4.7584000E-04,9.12383E-01
-4.7582160E-04,8.53789E-01
-4.7580320E-04,8.04961E-01
-4.7578480E-04,8.14727E-01
-4.7576640E-04,8.14727E-01
-4.7574800E-04,8.14727E-01
-4.7572960E-04,8.53789E-01
-4.7571120E-04,7.95195E-01
-4.7569280E-04,8.04961E-01
-4.7567440E-04,8.34258E-01
-4.7565600E-04,7.56133E-01
-4.7563760E-04,8.44023E-01
-4.7561920E-04,8.63555E-01
-4.7560080E-04,8.53789E-01
-4.7558240E-04,8.92852E-01
-4.7556400E-04,8.44023E-01
-4.7554560E-04,8.34258E-01
-4.7552720E-04,8.53789E-01
-4.7550880E-04,8.44023E-01
-4.7549040E-04,8.34258E-01
-4.7547200E-04,9.02617E-01
-4.7545360E-04,8.34258E-01
-4.7543520E-04,8.34258E-01
-4.7541680E-04,8.53789E-01
-4.7539840E-04,8.53789E-01
-4.7538000E-04,8.83086E-01
-4.7536160E-04,8.53789E-01
-4.7534320E-04,8.34258E-01
-4.7532480E-04,8.83086E-01
-4.7530640E-04,7.75664E-01
-4.7528800E-04,8.34258E-01
-4.7526960E-04,9.02617E-01
-4.7525120E-04,8.83086E-01
-4.7523280E-04,8.73320E-01
-4.7521440E-04,8.73320E-01
-4.7519600E-04,8.63555E-01
-4.7517760E-04,8.63555E-01
-4.7515920E-04,8.44023E-01
-4.7514080E-04,8.83086E-01
-4.7512240E-04,8.92852E-01
-4.7510400E-04,8.44023E-01
-4.7508560E-04,8.34258E-01
-4.7506720E-04,8.44023E-01
-4.7504880E-04,8.53789E-01
-4.7503040E-04,8.73320E-01
-4.7501200E-04,8.63555E-01
-4.7499360E-04,8.73320E-01
-4.7497520E-04,8.83086E-01
-4.7495680E-04,8.83086E-01
-4.7493840E-04,8.44023E-01
-4.7492000E-04,9.12383E-01
-4.7490160E-04,9.12383E-01
-4.7488320E-04,9.31914E-01
-4.7486480E-04,9.31914E-01
-4.7484640E-04,9.22148E-01
-4.7482800E-04,9.02617E-01
-4.7480960E-04,8.92852E-01
-4.7479120E-04,9.02617E-01
-4.7477280E-04,9.70977E-01
-4.7475440E-04,9.12383E-01
-4.7473600E-04,8.92852E-01
-4.7471760E-04,9.02617E-01
-4.7469920E-04,8.63555E-01
-4.7468080E-04,8.92852E-01
-4.7466240E-04,8.53789E-01
-4.7464400E-04,8.83086E-01
-4.7462560E-04,8.53789E-01
-4.7460720E-04,8.92852E-01
-4.7458880E-04,8.24492E-01
-4.7457040E-04,8.92852E-01
-4.7455200E-04,9.02617E-01
-4.7453360E-04,9.02617E-01
-4.7451520E-04,8.63555E-01
-4.7449680E-04,8.63555E-01
-4.7447840E-04,8.53789E-01
-4.7446000E-04,8.14727E-01
-4.7444160E-04,8.24492E-01
-4.7442320E-04,8.73320E-01
-4.7440480E-04,8.53789E-01
-4.7438640E-04,7.65898E-01
-4.7436800E-04,7.65898E-01
-4.7434960E-04,7.85430E-01
-4.7433120E-04,7.75664E-01
-4.7431280E-04,7.95195E-01
-4.7429440E-04,7.75664E-01
-4.7427600E-04,7.85430E-01
-4.7425760E-04,7.56133E-01
-4.7423920E-04,6.87773E-01
-4.7422080E-04,7.95195E-01
-4.7420240E-04,7.65898E-01
-4.7418400E-04,7.95195E-01
-4.7416560E-04,7.85430E-01
-4.7414720E-04,7.95195E-01
-4.7412880E-04,7.75664E-01
-4.7411040E-04,7.95195E-01
-4.7409200E-04,7.65898E-01
-4.7407360E-04,7.65898E-01
-4.7405520E-04,8.04961E-01
-4.7403680E-04,7.56133E-01
-4.7401840E-04,7.56133E-01
-4.7400000E-04,8.04961E-01
-4.7398160E-04,7.85430E-01
-4.7396320E-04,7.65898E-01
-4.7394480E-04,7.75664E-01
-4.7392640E-04,7.85430E-01
-4.7390800E-04,8.14727E-01
-4.7388960E-04,6.97539E-01
-4.7387120E-04,7.65898E-01
-4.7385280E-04,8.34258E-01
-4.7383440E-04,8.34258E-01
-4.7381600E-04,8.53789E-01
-4.7379760E-04,8.53789E-01
-4.7377920E-04,8.24492E-01
-4.7376080E-04,8.44023E-01
-4.7374240E-04,8.34258E-01
-4.7372400E-04,8.34258E-01
-4.7370560E-04,9.22148E-01
-4.7368720E-04,8.44023E-01
-4.7366880E-04,7.95195E-01
-4.7365040E-04,8.34258E-01
-4.7363200E-04,8.83086E-01
-4.7361360E-04,8.34258E-01
-4.7359520E-04,8.92852E-01
-4.7357680E-04,8.73320E-01
-4.7355840E-04,8.73320E-01
-4.7354000E-04,8.73320E-01
-4.7352160E-04,8.34258E-01
-4.7350320E-04,9.31914E-01
-4.7348480E-04,9.22148E-01
-4.7346640E-04,8.83086E-01
-4.7344800E-04,8.83086E-01
-4.7342960E-04,8.83086E-01
-4.7341120E-04,8.92852E-01
-4.7339280E-04,8.53789E-01
-4.7337440E-04,8.34258E-01
-4.7335600E-04,9.22148E-01
-4.7333760E-04,8.44023E-01
-4.7331920E-04,8.14727E-01
-4.7330080E-04,8.44023E-01
-4.7328240E-04,8.34258E-01
