in s,C2 in V
2.68480E-06,1.75039E+00
2.68560E-06,1.76992E+00
2.68640E-06,1.71133E+00
2.68720E-06,1.75039E+00
2.68800E-06,1.78945E+00
2.68880E-06,1.73086E+00
2.68960E-06,1.75039E+00
2.69040E-06,1.78945E+00
2.69120E-06,1.75039E+00
2.69200E-06,1.75039E+00
2.69280E-06,1.78945E+00
2.69360E-06,1.69180E+00
2.69440E-06,1.69180E+00
2.69520E-06,1.73086E+00
2.69600E-06,1.71133E+00
2.69680E-06,1.76992E+00
2.69760E-06,1.67227E+00
2.69840E-06,1.67227E+00
2.69920E-06,1.67227E+00
2.70000E-06,1.67227E+00
2.70080E-06,1.67227E+00
2.70160E-06,1.63320E+00
2.70240E-06,1.61367E+00
2.70320E-06,1.63320E+00
2.70400E-06,1.61367E+00
2.70480E-06,1.63320E+00
2.70560E-06,1.59414E+00
2.70640E-06,1.55508E+00
2.70720E-06,1.57461E+00
2.70800E-06,1.59414E+00
2.70880E-06,1.63320E+00
2.70960E-06,1.61367E+00
2.71040E-06,1.61367E+00
2.71120E-06,1.61367E+00
2.71200E-06,1.61367E+00
2.71280E-06,1.53555E+00
2.71360E-06,1.59414E+00
2.71440E-06,1.61367E+00
2.71520E-06,1.57461E+00
2.71600E-06,1.55508E+00
2.71680E-06,1.65273E+00
2.71760E-06,1.67227E+00
2.71840E-06,1.61367E+00
2.71920E-06,1.65273E+00
2.72000E-06,1.61367E+00
2.72080E-06,1.55508E+00
2.72160E-06,1.55508E+00
2.72240E-06,1.61367E+00
2.72320E-06,1.61367E+00
2.72400E-06,1.61367E+00
2.72480E-06,1.61367E+00
2.72560E-06,1.57461E+00
2.72640E-06,1.57461E+00
2.72720E-06,1.53555E+00
2.72800E-06,1.59414E+00
2.72880E-06,1.61367E+00
2.72960E-06,1.59414E+00
2.73040E-06,1.63320E+00
2.73120E-06,1.51602E+00
2.73200E-06,1.55508E+00
2.73280E-06,1.59414E+00
2.73360E-06,1.59414E+00
2.73440E-06,1.57461E+00
2.73520E-06,1.63320E+00
2.73600E-06,1.57461E+00
2.73680E-06,1.65273E+00
2.73760E-06,1.61367E+00
2.73840E-06,1.57461E+00
2.73920E-06,1.59414E+00
2.74000E-06,1.63320E+00
2.74080E-06,1.67227E+00
2.74160E-06,1.63320E+00
2.74240E-06,1.63320E+00
2.74320E-06,1.63320E+00
2.74400E-06,1.61367E+00
2.74480E-06,1.59414E+00
2.74560E-06,1.65273E+00
2.74640E-06,1.67227E+00
2.74720E-06,1.65273E+00
2.74800E-06,1.69180E+00
2.74880E-06,1.65273E+00
2.74960E-06,1.69180E+00
2.75040E-06,1.63320E+00
2.75120E-06,1.65273E+00
2.75200E-06,1.65273E+00
2.75280E-06,1.67227E+00
2.75360E-06,1.61367E+00
2.75440E-06,1.69180E+00
2.75520E-06,1.65273E+00
2.75600E-06,1.63320E+00
2.75680E-06,1.65273E+00
2.75760E-06,1.61367E+00
2.75840E-06,1.61367E+00
2.75920E-06,1.65273E+00
2.76000E-06,1.61367E+00
2.76080E-06,1.57461E+00
2.76160E-06,1.59414E+00
2.76240E-06,1.61367E+00
2.76320E-06,1.63320E+00
2.76400E-06,1.57461E+00
2.76480E-06,1.61367E+00
2.76560E-06,1.61367E+00
2.76640E-06,1.63320E+00
2.76720E-06,1.61367E+00
2.76800E-06,1.61367E+00
2.76880E-06,1.59414E+00
2.76960E-06,1.63320E+00
2.77040E-06,1.61367E+00
2.77120E-06,1.65273E+00
2.77200E-06,1.61367E+00
2.77280E-06,1.61367E+00
2.77360E-06,1.67227E+00
2.77440E-06,1.59414E+00
2.77520E-06,1.61367E+00
2.77600E-06,1.65273E+00
2.77680E-06,1.59414E+00
2.77760E-06,1.57461E+00
2.77840E-06,1.59414E+00
2.77920E-06,1.63320E+00
2.78000E-06,1.67227E+00
2.78080E-06,1.59414E+00
2.78160E-06,1.65273E+00
2.78240E-06,1.61367E+00
2.78320E-06,1.61367E+00
2.78400E-06,1.61367E+00
2.78480E-06,1.59414E+00
2.78560E-06,1.65273E+00
2.78640E-06,1.61367E+00
2.78720E-06,1.59414E+00
2.78800E-06,1.59414E+00
2.78880E-06,1.63320E+00
2.78960E-06,1.59414E+00
2.79040E-06,1.65273E+00
2.79120E-06,1.61367E+00
2.79200E-06,1.63320E+00
2.79280E-06,1.67227E+00
2.79360E-06,1.63320E+00
2.79440E-06,1.65273E+00
2.79520E-06,1.59414E+00
2.79600E-06,1.65273E+00
2.79680E-06,1.59414E+00
2.79760E-06,1.61367E+00
2.79840E-06,1.63320E+00
2.79920E-06,1.65273E+00
2.80000E-06,1.59414E+00
2.80080E-06,1.63320E+00
2.80160E-06,1.61367E+00
2.80240E-06,1.59414E+00
2.80320E-06,1.67227E+00
2.80400E-06,1.65273E+00
2.80480E-06,1.61367E+00
2.80560E-06,1.67227E+00
2.80640E-06,1.65273E+00
2.80720E-06,1.61367E+00
2.80800E-06,1.61367E+00
2.80880E-06,1.63320E+00
2.80960E-06,1.63320E+00
2.81040E-06,1.63320E+00
2.81120E-06,1.67227E+00
2.81200E-06,1.65273E+00
2.81280E-06,1.63320E+00
2.81360E-06,1.61367E+00
2.81440E-06,1.63320E+00
2.81520E-06,1.59414E+00
2.81600E-06,1.59414E+00
2.81680E-06,1.59414E+00
2.81760E-06,1.63320E+00
2.81840E-06,1.61367E+00
2.81920E-06,1.57461E+00
2.82000E-06,1.61367E+00
2.82080E-06,1.59414E+00
2.82160E-06,1.57461E+00
2.82240E-06,1.61367E+00
2.82320E-06,1.57461E+00
2.82400E-06,1.61367E+00
2.82480E-06,1.69180E+00
2.82560E-06,1.67227E+00
2.82640E-06,1.71133E+00
2.82720E-06,1.73086E+00
2.82800E-06,1.73086E+00
2.82880E-06,1.82852E+00
2.82960E-06,1.86758E+00
2.83040E-06,1.88711E+00
2.83120E-06,1.94570E+00
2.83200E-06,1.90664E+00
2.83280E-06,1.88711E+00
2.83360E-06,1.84805E+00
2.83440E-06,1.84805E+00
2.83520E-06,1.88711E+00
2.83600E-06,1.86758E+00
2.83680E-06,1.82852E+00
2.83760E-06,1.82852E+00
2.83840E-06,1.76992E+00
2.83920E-06,1.75039E+00
2.84000E-06,1.80898E+00
2.84080E-06,1.69180E+00
2.84160E-06,1.75039E+00
2.84240E-06,1.75039E+00
2.84320E-06,1.63320E+00
2.84400E-06,1.67227E+00
2.84480E-06,1.63320E+00
2.84560E-06,1.55508E+00
2.84640E-06,1.63320E+00
2.84720E-06,1.61367E+00
2.84800E-06,1.57461E+00
2.84880E-06,1.55508E+00
2.84960E-06,1.53555E+00
2.85040E-06,1.51602E+00
2.85120E-06,1.53555E+00
2.85200E-06,1.55508E+00
2.85280E-06,1.47695E+00
2.85360E-06,1.53555E+00
2.85440E-06,1.49648E+00
2.85520E-06,1.43789E+00
2.85600E-06,1.45742E+00
2.85680E-06,1.45742E+00
2.85760E-06,1.45742E+00
2.85840E-06,1.47695E+00
2.85920E-06,1.49648E+00
2.86000E-06,1.45742E+00
2.86080E-06,1.49648E+00
2.86160E-06,1.41836E+00
2.86240E-06,1.47695E+00
2.86320E-06,1.47695E+00
2.86400E-06,1.49648E+00
2.86480E-06,1.47695E+00
2.86560E-06,1.45742E+00
2.86640E-06,1.45742E+00
2.86720E-06,1.47695E+00
2.86800E-06,1.51602E+00
2.86880E-06,1.47695E+00
2.86960E-06,1.49648E+00
2.87040E-06,1.49648E+00
2.87120E-06,1.51602E+00
2.87200E-06,1.55508E+00
2.87280E-06,1.53555E+00
2.87360E-06,1.55508E+00
2.87440E-06,1.51602E+00
2.87520E-06,1.57461E+00
2.87600E-06,1.59414E+00
2.87680E-06,1.57461E+00
2.87760E-06,1.55508E+00
2.87840E-06,1.57461E+00
2.87920E-06,1.55508E+00
2.88000E-06,1.59414E+00
2.88080E-06,1.59414E+00
2.88160E-06,1.59414E+00
2.88240E-06,1.61367E+00
2.88320E-06,1.59414E+00
2.88400E-06,1.65273E+00
2.88480E-06,1.59414E+00
2.88560E-06,1.63320E+00
2.88640E-06,1.65273E+00
2.88720E-06,1.61367E+00
2.88800E-06,1.59414E+00
2.88880E-06,1.65273E+00
2.88960E-06,1.65273E+00
2.89040E-06,1.65273E+00
2.89120E-06,1.57461E+00
2.89200E-06,1.59414E+00
2.89280E-06,1.59414E+00
2.89360E-06,1.67227E+00
2.89440E-06,1.61367E+00
2.89520E-06,1.65273E+00
2.89600E-06,1.61367E+00
2.89680E-06,1.65273E+00
2.89760E-06,1.63320E+00
2.89840E-06,1.63320E+00
2.89920E-06,1.61367E+00
2.90000E-06,1.59414E+00
2.90080E-06,1.63320E+00
2.90160E-06,1.67227E+00
2.90240E-06,1.63320E+00
2.90320E-06,1.63320E+00
2.90400E-06,1.65273E+00
2.90480E-06,1.61367E+00
2.90560E-06,1.61367E+00
2.90640E-06,1.61367E+00
2.90720E-06,1.61367E+00
2.90800E-06,1.67227E+00
2.90880E-06,1.61367E+00
2.90960E-06,1.61367E+00
2.91040E-06,1.61367E+00
2.91120E-06,1.63320E+00
2.91200E-06,1.59414E+00
2.91280E-06,1.61367E+00
2.91360E-06,1.61367E+00
2.91440E-06,1.67227E+00
2.91520E-06,1.65273E+00
2.91600E-06,1.65273E+00
2.91680E-06,1.63320E+00
2.91760E-06,1.67227E+00
2.91840E-06,1.65273E+00
2.91920E-06,1.67227E+00
2.92000E-06,1.61367E+00
2.92080E-06,1.63320E+00
2.92160E-06,1.53555E+00
2.92240E-06,1.63320E+00
2.92320E-06,1.59414E+00
2.92400E-06,1.61367E+00
2.92480E-06,1.61367E+00
2.92560E-06,1.53555E+00
2.92640E-06,1.65273E+00
2.92720E-06,1.61367E+00
2.92800E-06,1.57461E+00
2.92880E-06,1.61367E+00
2.92960E-06,1.59414E+00
2.93040E-06,1.59414E+00
2.93120E-06,1.59414E+00
2.93200E-06,1.63320E+00
2.93280E-06,1.59414E+00
2.93360E-06,1.59414E+00
2.93440E-06,1.59414E+00
2.93520E-06,1.63320E+00
2.93600E-06,1.63320E+00
2.93680E-06,1.59414E+00
2.93760E-06,1.59414E+00
2.93840E-06,1.67227E+00
2.93920E-06,1.57461E+00
2.94000E-06,1.61367E+00
2.94080E-06,1.61367E+00
2.94160E-06,1.63320E+00
2.94240E-06,1.61367E+00
2.94320E-06,1.61367E+00
2.94400E-06,1.65273E+00
2.94480E-06,1.67227E+00
2.94560E-06,1.61367E+00
2.94640E-06,1.65273E+00
2.94720E-06,1.65273E+00
2.94800E-06,1.63320E+00
2.94880E-06,1.61367E+00
2.94960E-06,1.61367E+00
2.95040E-06,1.61367E+00
2.95120E-06,1.61367E+00
2.95200E-06,1.65273E+00
2.95280E-06,1.67227E+00
2.95360E-06,1.63320E+00
2.95440E-06,1.67227E+00
2.95520E-06,1.65273E+00
2.95600E-06,1.59414E+00
2.95680E-06,1.59414E+00
2.95760E-06,1.63320E+00
2.95840E-06,1.61367E+00
2.95920E-06,1.65273E+00
2.96000E-06,1.65273E+00
2.96080E-06,1.61367E+00
2.96160E-06,1.59414E+00
2.96240E-06,1.57461E+00
2.96320E-06,1.59414E+00
2.96400E-06,1.63320E+00
2.96480E-06,1.61367E+00
2.96560E-06,1.61367E+00
2.96640E-06,1.61367E+00
2.96720E-06,1.65273E+00
2.96800E-06,1.59414E+00
2.96880E-06,1.57461E+00
2.96960E-06,1.63320E+00
2.97040E-06,1.59414E+00
2.97120E-06,1.61367E+00
2.97200E-06,1.67227E+00
2.97280E-06,1.59414E+00
2.97360E-06,1.61367E+00
2.97440E-06,1.61367E+00
2.97520E-06,1.63320E+00
2.97600E-06,1.59414E+00
2.97680E-06,1.63320E+00
2.97760E-06,1.61367E+00
2.97840E-06,1.63320E+00
2.97920E-06,1.55508E+00
2.98000E-06,1.63320E+00
2.98080E-06,1.57461E+00
2.98160E-06,1.57461E+00
2.98240E-06,1.63320E+00
2.98320E-06,1.59414E+00
2.98400E-06,1.61367E+00
2.98480E-06,1.67227E+00
2.98560E-06,1.61367E+00
2.98640E-06,1.63320E+00
2.98720E-06,1.61367E+00
2.98800E-06,1.61367E+00
2.98880E-06,1.67227E+00
2.98960E-06,1.61367E+00
2.99040E-06,1.61367E+00
2.99120E-06,1.67227E+00
2.99200E-06,1.61367E+00
2.99280E-06,1.61367E+00
2.99360E-06,1.61367E+00
2.99440E-06,1.61367E+00
2.99520E-06,1.61367E+00
2.99600E-06,1.61367E+00
2.99680E-06,1.61367E+00
2.99760E-06,1.63320E+00
2.99840E-06,1.55508E+00
2.99920E-06,1.63320E+00
3.00000E-06,1.59414E+00
3.00080E-06,1.55508E+00
3.00160E-06,1.55508E+00
3.00240E-06,1.59414E+00
3.00320E-06,1.53555E+00
3.00400E-06,1.53555E+00
3.00480E-06,1.41836E+00
3.00560E-06,1.41836E+00
3.00640E-06,1.34023E+00
3.00720E-06,1.34023E+00
3.00800E-06,1.37930E+00
3.00880E-06,1.37930E+00
3.00960E-06,1.37930E+00
3.01040E-06,1.35977E+00
3.01120E-06,1.35977E+00
3.01200E-06,1.37930E+00
3.01280E-06,1.35977E+00
3.01360E-06,1.39883E+00
3.01440E-06,1.37930E+00
3.01520E-06,1.39883E+00
3.01600E-06,1.43789E+00
3.01680E-06,1.51602E+00
3.01760E-06,1.47695E+00
3.01840E-06,1.57461E+00
3.01920E-06,1.55508E+00
3.02000E-06,1.59414E+00
3.02080E-06,1.55508E+00
3.02160E-06,1.61367E+00
3.02240E-06,1.61367E+00
3.02320E-06,1.65273E+00
3.02400E-06,1.67227E+00
3.02480E-06,1.67227E+00
3.02560E-06,1.69180E+00
3.02640E-06,1.63320E+00
3.02720E-06,1.69180E+00
3.02800E-06,1.67227E+00
3.02880E-06,1.69180E+00
3.02960E-06,1.78945E+00
3.03040E-06,1.71133E+00
3.03120E-06,1.76992E+00
3.03200E-06,1.75039E+00
3.03280E-06,1.75039E+00
3.03360E-06,1.80898E+00
3.03440E-06,1.75039E+00
3.03520E-06,1.80898E+00
3.03600E-06,1.78945E+00
3.03680E-06,1.78945E+00
3.03760E-06,1.80898E+00
3.03840E-06,1.78945E+00
3.03920E-06,1.76992E+00
3.04000E-06,1.78945E+00
3.04080E-06,1.78945E+00
3.04160E-06,1.76992E+00
3.04240E-06,1.76992E+00
3.04320E-06,1.73086E+00
3.04400E-06,1.76992E+00
3.04480E-06,1.73086E+00
3.04560E-06,1.69180E+00
3.04640E-06,1.78945E+00
3.04720E-06,1.75039E+00
3.04800E-06,1.69180E+00
3.04880E-06,1.69180E+00
3.04960E-06,1.69180E+00
3.05040E-06,1.69180E+00
3.05120E-06,1.69180E+00
3.05200E-06,1.65273E+00
3.05280E-06,1.73086E+00
3.05360E-06,1.61367E+00
3.05440E-06,1.61367E+00
3.05520E-06,1.67227E+00
3.05600E-06,1.65273E+00
3.05680E-06,1.65273E+00
3.05760E-06,1.59414E+00
3.05840E-06,1.61367E+00
3.05920E-06,1.67227E+00
3.06000E-06,1.65273E+00
3.06080E-06,1.59414E+00
3.06160E-06,1.63320E+00
3.06240E-06,1.63320E+00
3.06320E-06,1.65273E+00
3.06400E-06,1.61367E+00
3.06480E-06,1.59414E+00
3.06560E-06,1.61367E+00
3.06640E-06,1.61367E+00
3.06720E-06,1.55508E+00
3.06800E-06,1.59414E+00
3.06880E-06,1.59414E+00
3.06960E-06,1.61367E+00
3.07040E-06,1.55508E+00
3.07120E-06,1.57461E+00
3.07200E-06,1.59414E+00
3.07280E-06,1.63320E+00
3.07360E-06,1.57461E+00
3.07440E-06,1.61367E+00
3.07520E-06,1.59414E+00
3.07600E-06,1.57461E+00
3.07680E-06,1.61367E+00
3.07760E-06,1.61367E+00
3.07840E-06,1.57461E+00
3.07920E-06,1.61367E+00
3.08000E-06,1.59414E+00
3.08080E-06,1.61367E+00
3.08160E-06,1.59414E+00
3.08240E-06,1.65273E+00
3.08320E-06,1.61367E+00
3.08400E-06,1.59414E+00
3.08480E-06,1.59414E+00
3.08560E-06,1.59414E+00
3.08640E-06,1.61367E+00
3.08720E-06,1.65273E+00
3.08800E-06,1.59414E+00
3.08880E-06,1.57461E+00
3.08960E-06,1.61367E+00
3.09040E-06,1.61367E+00
3.09120E-06,1.63320E+00
3.09200E-06,1.57461E+00
3.09280E-06,1.67227E+00
3.09360E-06,1.59414E+00
3.09440E-06,1.67227E+00
3.09520E-06,1.61367E+00
3.09600E-06,1.59414E+00
3.09680E-06,1.61367E+00
3.09760E-06,1.61367E+00
3.09840E-06,1.67227E+00
3.09920E-06,1.59414E+00
3.10000E-06,1.61367E+00
3.10080E-06,1.59414E+00
3.10160E-06,1.61367E+00
3.10240E-06,1.57461E+00
3.10320E-06,1.59414E+00
3.10400E-06,1.61367E+00
3.10480E-06,1.67227E+00
3.10560E-06,1.61367E+00
3.10640E-06,1.67227E+00
3.10720E-06,1.55508E+00
3.10800E-06,1.67227E+00
3.10880E-06,1.61367E+00
3.10960E-06,1.59414E+00
3.11040E-06,1.63320E+00
3.11120E-06,1.59414E+00
3.11200E-06,1.67227E+00
3.11280E-06,1.61367E+00
3.11360E-06,1.65273E+00
3.11440E-06,1.63320E+00
3.11520E-06,1.63320E+00
3.11600E-06,1.57461E+00
3.11680E-06,1.61367E+00
3.11760E-06,1.59414E+00
3.11840E-06,1.61367E+00
3.11920E-06,1.61367E+00
3.12000E-06,1.67227E+00
3.12080E-06,1.63320E+00
3.12160E-06,1.59414E+00
3.12240E-06,1.63320E+00
3.12320E-06,1.59414E+00
3.12400E-06,1.61367E+00
3.12480E-06,1.63320E+00
3.12560E-06,1.65273E+00
3.12640E-06,1.61367E+00
3.12720E-06,1.65273E+00
3.12800E-06,1.61367E+00
3.12880E-06,1.61367E+00
3.12960E-06,1.63320E+00
3.13040E-06,1.59414E+00
3.13120E-06,1.59414E+00
3.13200E-06,1.65273E+00
3.13280E-06,1.65273E+00
3.13360E-06,1.61367E+00
3.13440E-06,1.59414E+00
3.13520E-06,1.55508E+00
3.13600E-06,1.57461E+00
3.13680E-06,1.59414E+00
3.13760E-06,1.55508E+00
3.13840E-06,1.65273E+00
3.13920E-06,1.59414E+00
3.14000E-06,1.65273E+00
3.14080E-06,1.53555E+00
3.14160E-06,1.61367E+00
3.14240E-06,1.59414E+00
3.14320E-06,1.61367E+00
3.14400E-06,1.61367E+00
3.14480E-06,1.67227E+00
3.14560E-06,1.59414E+00
3.14640E-06,1.65273E+00
3.14720E-06,1.57461E+00
3.14800E-06,1.61367E+00
3.14880E-06,1.65273E+00
3.14960E-06,1.61367E+00
3.15040E-06,1.59414E+00
3.15120E-06,1.63320E+00
3.15200E-06,1.59414E+00
3.15280E-06,1.65273E+00
3.15360E-06,1.61367E+00
3.15440E-06,1.63320E+00
3.15520E-06,1.63320E+00
3.15600E-06,1.55508E+00
3.15680E-06,1.63320E+00
3.15760E-06,1.63320E+00
3.15840E-06,1.63320E+00
3.15920E-06,1.67227E+00
3.16000E-06,1.61367E+00
3.16080E-06,1.61367E+00
3.16160E-06,1.67227E+00
3.16240E-06,1.61367E+00
3.16320E-06,1.61367E+00
3.16400E-06,1.61367E+00
3.16480E-06,1.65273E+00
3.16560E-06,1.61367E+00
3.16640E-06,1.63320E+00
3.16720E-06,1.55508E+00
3.16800E-06,1.63320E+00
3.16880E-06,1.59414E+00
3.16960E-06,1.61367E+00
3.17040E-06,1.63320E+00
3.17120E-06,1.59414E+00
3.17200E-06,1.61367E+00
3.17280E-06,1.59414E+00
3.17360E-06,1.59414E+00
3.17440E-06,1.57461E+00
3.17520E-06,1.61367E+00
3.17600E-06,1.61367E+00
3.17680E-06,1.67227E+00
3.17760E-06,1.65273E+00
3.17840E-06,1.61367E+00
3.17920E-06,1.67227E+00
3.18000E-06,1.67227E+00
3.18080E-06,1.76992E+00
3.18160E-06,1.75039E+00
3.18240E-06,1.84805E+00
3.18320E-06,1.96523E+00
3.18400E-06,1.98477E+00
3.18480E-06,2.08242E+00
3.18560E-06,2.12148E+00
3.18640E-06,2.06289E+00
3.18720E-06,2.10195E+00
3.18800E-06,2.12148E+00
3.18880E-06,2.12148E+00
3.18960E-06,2.14102E+00
3.19040E-06,2.10195E+00
3.19120E-06,2.08242E+00
3.19200E-06,2.02383E+00
3.19280E-06,1.94570E+00
3.19360E-06,1.90664E+00
3.19440E-06,1.92617E+00
3.19520E-06,1.82852E+00
3.19600E-06,1.80898E+00
3.19680E-06,1.78945E+00
3.19760E-06,1.75039E+00
3.19840E-06,1.67227E+00
3.19920E-06,1.65273E+00
3.20000E-06,1.61367E+00
3.20080E-06,1.59414E+00
3.20160E-06,1.51602E+00
3.20240E-06,1.55508E+00
3.20320E-06,1.47695E+00
3.20400E-06,1.45742E+00
3.20480E-06,1.49648E+00
3.20560E-06,1.45742E+00
3.20640E-06,1.43789E+00
3.20720E-06,1.37930E+00
3.20800E-06,1.39883E+00
3.20880E-06,1.35977E+00
3.20960E-06,1.34023E+00
3.21040E-06,1.34023E+00
3.21120E-06,1.30117E+00
3.21200E-06,1.26211E+00
3.21280E-06,1.26211E+00
3.21360E-06,1.30117E+00
3.21440E-06,1.26211E+00
3.21520E-06,1.32070E+00
3.21600E-06,1.32070E+00
3.21680E-06,1.32070E+00
3.21760E-06,1.34023E+00
3.21840E-06,1.26211E+00
3.21920E-06,1.30117E+00
3.22000E-06,1.35977E+00
3.22080E-06,1.32070E+00
3.22160E-06,1.37930E+00
3.22240E-06,1.35977E+00
3.22320E-06,1.35977E+00
3.22400E-06,1.37930E+00
3.22480E-06,1.35977E+00
3.22560E-06,1.32070E+00
3.22640E-06,1.37930E+00
3.22720E-06,1.41836E+00
3.22800E-06,1.47695E+00
3.22880E-06,1.51602E+00
3.22960E-06,1.51602E+00
3.23040E-06,1.47695E+00
3.23120E-06,1.47695E+00
3.23200E-06,1.57461E+00
3.23280E-06,1.53555E+00
3.23360E-06,1.49648E+00
3.23440E-06,1.59414E+00
3.23520E-06,1.59414E+00
3.23600E-06,1.61367E+00
3.23680E-06,1.61367E+00
3.23760E-06,1.57461E+00
3.23840E-06,1.59414E+00
3.23920E-06,1.55508E+00
3.24000E-06,1.57461E+00
3.24080E-06,1.63320E+00
3.24160E-06,1.67227E+00
3.24240E-06,1.71133E+00
3.24320E-06,1.65273E+00
3.24400E-06,1.61367E+00
3.24480E-06,1.59414E+00
3.24560E-06,1.61367E+00
3.24640E-06,1.63320E+00
3.24720E-06,1.69180E+00
3.24800E-06,1.65273E+00
3.24880E-06,1.69180E+00
3.24960E-06,1.61367E+00
3.25040E-06,1.61367E+00
3.25120E-06,1.61367E+00
3.25200E-06,1.69180E+00
3.25280E-06,1.69180E+00
3.25360E-06,1.65273E+00
3.25440E-06,1.67227E+00
3.25520E-06,1.63320E+00
3.25600E-06,1.65273E+00
3.25680E-06,1.67227E+00
3.25760E-06,1.61367E+00
3.25840E-06,1.63320E+00
3.25920E-06,1.67227E+00
3.26000E-06,1.69180E+00
3.26080E-06,1.65273E+00
3.26160E-06,1.73086E+00
3.26240E-06,1.63320E+00
3.26320E-06,1.67227E+00
3.26400E-06,1.65273E+00
3.26480E-06,1.61367E+00
3.26560E-06,1.61367E+00
3.26640E-06,1.67227E+00
3.26720E-06,1.59414E+00
3.26800E-06,1.67227E+00
3.26880E-06,1.61367E+00
3.26960E-06,1.67227E+00
3.27040E-06,1.57461E+00
3.27120E-06,1.61367E+00
3.27200E-06,1.61367E+00
3.27280E-06,1.59414E+00
3.27360E-06,1.57461E+00
3.27440E-06,1.59414E+00
3.27520E-06,1.57461E+00
3.27600E-06,1.61367E+00
3.27680E-06,1.59414E+00
3.27760E-06,1.59414E+00
3.27840E-06,1.61367E+00
3.27920E-06,1.63320E+00
3.28000E-06,1.59414E+00
3.28080E-06,1.59414E+00
3.28160E-06,1.59414E+00
3.28240E-06,1.61367E+00
3.28320E-06,1.59414E+00
3.28400E-06,1.53555E+00
3.28480E-06,1.55508E+00
3.28560E-06,1.59414E+00
3.28640E-06,1.59414E+00
3.28720E-06,1.59414E+00
3.28800E-06,1.59414E+00
3.28880E-06,1.61367E+00
3.28960E-06,1.59414E+00
3.29040E-06,1.59414E+00
3.29120E-06,1.57461E+00
3.29200E-06,1.59414E+00
3.29280E-06,1.57461E+00
3.29360E-06,1.63320E+00
3.29440E-06,1.61367E+00
3.29520E-06,1.59414E+00
3.29600E-06,1.55508E+00
3.29680E-06,1.57461E+00
3.29760E-06,1.63320E+00
3.29840E-06,1.67227E+00
3.29920E-06,1.61367E+00
3.30000E-06,1.67227E+00
3.30080E-06,1.63320E+00
3.30160E-06,1.65273E+00
3.30240E-06,1.67227E+00
3.30320E-06,1.67227E+00
3.30400E-06,1.65273E+00
3.30480E-06,1.63320E+00
3.30560E-06,1.63320E+00
3.30640E-06,1.65273E+00
3.30720E-06,1.63320E+00
3.30800E-06,1.61367E+00
3.30880E-06,1.59414E+00
3.30960E-06,1.61367E+00
3.31040E-06,1.63320E+00
3.31120E-06,1.63320E+00
3.31200E-06,1.59414E+00
3.31280E-06,1.61367E+00
3.31360E-06,1.61367E+00
3.31440E-06,1.63320E+00
3.31520E-06,1.63320E+00
3.31600E-06,1.61367E+00
3.31680E-06,1.55508E+00
3.31760E-06,1.69180E+00
3.31840E-06,1.61367E+00
3.31920E-06,1.63320E+00
3.32000E-06,1.57461E+00
3.32080E-06,1.59414E+00
3.32160E-06,1.65273E+00
3.32240E-06,1.57461E+00
3.32320E-06,1.57461E+00
3.32400E-06,1.57461E+00
3.32480E-06,1.61367E+00
3.32560E-06,1.61367E+00
3.32640E-06,1.61367E+00
3.32720E-06,1.61367E+00
3.32800E-06,1.65273E+00
3.32880E-06,1.57461E+00
3.32960E-06,1.61367E+00
3.33040E-06,1.63320E+00
3.33120E-06,1.59414E+00
3.33200E-06,1.61367E+00
3.33280E-06,1.55508E+00
3.33360E-06,1.61367E+00
3.33440E-06,1.59414E+00
3.33520E-06,1.61367E+00
3.33600E-06,1.61367E+00
3.33680E-06,1.67227E+00
3.33760E-06,1.61367E+00
3.33840E-06,1.63320E+00
3.33920E-06,1.55508E+00
3.34000E-06,1.61367E+00
3.34080E-06,1.61367E+00
3.34160E-06,1.63320E+00
3.34240E-06,1.65273E+00
3.34320E-06,1.61367E+00
3.34400E-06,1.59414E+00
3.34480E-06,1.63320E+00
3.34560E-06,1.59414E+00
3.34640E-06,1.61367E+00
3.34720E-06,1.61367E+00
3.34800E-06,1.59414E+00
3.34880E-06,1.61367E+00
3.34960E-06,1.63320E+00
3.35040E-06,1.61367E+00
3.35120E-06,1.65273E+00
3.35200E-06,1.59414E+00
3.35280E-06,1.61367E+00
3.35360E-06,1.65273E+00
3.35440E-06,1.59414E+00
3.35520E-06,1.61367E+00
3.35600E-06,1.61367E+00
3.35680E-06,1.59414E+00
3.35760E-06,1.55508E+00
3.35840E-06,1.49648E+00
3.35920E-06,1.45742E+00
3.36000E-06,1.43789E+00
3.36080E-06,1.39883E+00
3.36160E-06,1.34023E+00
3.36240E-06,1.35977E+00
3.36320E-06,1.35977E+00
3.36400E-06,1.34023E+00
3.36480E-06,1.30117E+00
3.36560E-06,1.32070E+00
3.36640E-06,1.35977E+00
3.36720E-06,1.34023E+00
3.36800E-06,1.39883E+00
3.36880E-06,1.39883E+00
3.36960E-06,1.41836E+00
3.37040E-06,1.41836E+00
3.37120E-06,1.43789E+00
3.37200E-06,1.51602E+00
3.37280E-06,1.49648E+00
3.37360E-06,1.57461E+00
3.37440E-06,1.55508E+00
3.37520E-06,1.61367E+00
3.37600E-06,1.59414E+00
3.37680E-06,1.61367E+00
3.37760E-06,1.59414E+00
3.37840E-06,1.67227E+00
3.37920E-06,1.67227E+00
3.38000E-06,1.67227E+00
3.38080E-06,1.67227E+00
3.38160E-06,1.69180E+00
3.38240E-06,1.71133E+00
3.38320E-06,1.73086E+00
