in s,C1 in V
-1.8506816E-03,4.72910E-02
-1.8506528E-03,4.82676E-02
-1.8506240E-03,4.82676E-02
-1.8505952E-03,4.63145E-02
-1.8505664E-03,4.77793E-02
-1.8505376E-03,4.82676E-02
-1.8505088E-03,4.82676E-02
-1.8504800E-03,4.68027E-02
-1.8504512E-03,4.77793E-02
-1.8504224E-03,4.82676E-02
-1.8503936E-03,4.72910E-02
-1.8503648E-03,4.72910E-02
-1.8503360E-03,4.72910E-02
-1.8503072E-03,4.72910E-02
-1.8502784E-03,4.72910E-02
-1.8502496E-03,4.77793E-02
-1.8502208E-03,4.87559E-02
-1.8501920E-03,5.02207E-02
-1.8501632E-03,4.77793E-02
-1.8501344E-03,4.68027E-02
-1.8501056E-03,4.77793E-02
-1.8500768E-03,4.87559E-02
-1.8500480E-03,4.77793E-02
-1.8500192E-03,4.87559E-02
-1.8499904E-03,4.77793E-02
-1.8499616E-03,4.87559E-02
-1.8499328E-03,4.58262E-02
-1.8499040E-03,4.72910E-02
-1.8498752E-03,4.92441E-02
-1.8498464E-03,4.77793E-02
-1.8498176E-03,4.87559E-02
-1.8497888E-03,4.72910E-02
-1.8497600E-03,4.82676E-02
-1.8497312E-03,4.82676E-02
-1.8497024E-03,4.63145E-02
-1.8496736E-03,4.87559E-02
-1.8496448E-03,4.77793E-02
-1.8496160E-03,4.72910E-02
-1.8495872E-03,4.82676E-02
-1.8495584E-03,4.72910E-02
-1.8495296E-03,4.92441E-02
-1.8495008E-03,4.77793E-02
-1.8494720E-03,4.97324E-02
-1.8494432E-03,4.77793E-02
-1.8494144E-03,4.77793E-02
-1.8493856E-03,4.87559E-02
-1.8493568E-03,4.82676E-02
-1.8493280E-03,4.77793E-02
-1.8492992E-03,4.82676E-02
-1.8492704E-03,4.92441E-02
-1.8492416E-03,4.82676E-02
-1.8492128E-03,4.63145E-02
-1.8491840E-03,4.87559E-02
-1.8491552E-03,4.87559E-02
-1.8491264E-03,5.02207E-02
-1.8490976E-03,4.97324E-02
-1.8490688E-03,4.63145E-02
-1.8490400E-03,5.02207E-02
-1.8490112E-03,4.72910E-02
-1.8489824E-03,4.87559E-02
-1.8489536E-03,5.02207E-02
-1.8489248E-03,4.72910E-02
-1.8488960E-03,4.77793E-02
-1.8488672E-03,4.82676E-02
-1.8488384E-03,4.82676E-02
-1.8488096E-03,4.77793E-02
-1.8487808E-03,4.87559E-02
-1.8487520E-03,4.87559E-02
-1.8487232E-03,4.97324E-02
-1.8486944E-03,4.87559E-02
-1.8486656E-03,4.92441E-02
-1.8486368E-03,4.87559E-02
-1.8486080E-03,4.82676E-02
-1.8485792E-03,5.02207E-02
-1.8485504E-03,4.87559E-02
-1.8485216E-03,4.77793E-02
-1.8484928E-03,4.82676E-02
-1.8484640E-03,4.72910E-02
-1.8484352E-03,4.72910E-02
-1.8484064E-03,4.72910E-02
-1.8483776E-03,4.82676E-02
-1.8483488E-03,4.82676E-02
-1.8483200E-03,4.87559E-02
-1.8482912E-03,4.87559E-02
-1.8482624E-03,4.77793E-02
-1.8482336E-03,4.72910E-02
-1.8482048E-03,4.77793E-02
-1.8481760E-03,4.77793E-02
-1.8481472E-03,4.72910E-02
-1.8481184E-03,4.87559E-02
-1.8480896E-03,4.82676E-02
-1.8480608E-03,4.77793E-02
-1.8480320E-03,4.82676E-02
-1.8480032E-03,4.77793E-02
-1.8479744E-03,4.87559E-02
-1.8479456E-03,4.77793E-02
-1.8479168E-03,4.87559E-02
-1.8478880E-03,4.72910E-02
-1.8478592E-03,4.92441E-02
-1.8478304E-03,4.82676E-02
-1.8478016E-03,4.77793E-02
-1.8477728E-03,4.92441E-02
-1.8477440E-03,4.77793E-02
-1.8477152E-03,4.82676E-02
-1.8476864E-03,4.92441E-02
-1.8476576E-03,4.72910E-02
-1.8476288E-03,4.63145E-02
-1.8476000E-03,4.87559E-02
-1.8475712E-03,4.97324E-02
-1.8475424E-03,4.87559E-02
-1.8475136E-03,4.77793E-02
-1.8474848E-03,4.72910E-02
-1.8474560E-03,4.77793E-02
-1.8474272E-03,4.77793E-02
-1.8473984E-03,4.77793E-02
-1.8473696E-03,4.87559E-02
-1.8473408E-03,4.82676E-02
-1.8473120E-03,4.72910E-02
-1.8472832E-03,4.77793E-02
-1.8472544E-03,4.68027E-02
-1.8472256E-03,4.63145E-02
-1.8471968E-03,4.72910E-02
-1.8471680E-03,4.82676E-02
-1.8471392E-03,4.82676E-02
-1.8471104E-03,4.82676E-02
-1.8470816E-03,4.77793E-02
-1.8470528E-03,4.72910E-02
-1.8470240E-03,4.77793E-02
-1.8469952E-03,4.87559E-02
-1.8469664E-03,4.82676E-02
-1.8469376E-03,4.87559E-02
-1.8469088E-03,4.87559E-02
-1.8468800E-03,4.77793E-02
-1.8468512E-03,4.72910E-02
-1.8468224E-03,4.53379E-02
-1.8467936E-03,4.72910E-02
-1.8467648E-03,4.63145E-02
-1.8467360E-03,4.72910E-02
-1.8467072E-03,4.82676E-02
-1.8466784E-03,4.72910E-02
-1.8466496E-03,4.87559E-02
-1.8466208E-03,4.77793E-02
-1.8465920E-03,4.72910E-02
-1.8465632E-03,4.72910E-02
-1.8465344E-03,4.82676E-02
-1.8465056E-03,4.82676E-02
-1.8464768E-03,4.82676E-02
-1.8464480E-03,4.77793E-02
-1.8464192E-03,4.87559E-02
-1.8463904E-03,4.68027E-02
-1.8463616E-03,4.87559E-02
-1.8463328E-03,4.63145E-02
-1.8463040E-03,4.72910E-02
-1.8462752E-03,4.77793E-02
-1.8462464E-03,4.82676E-02
-1.8462176E-03,4.77793E-02
-1.8461888E-03,4.68027E-02
-1.8461600E-03,4.72910E-02
-1.8461312E-03,4.87559E-02
-1.8461024E-03,4.82676E-02
-1.8460736E-03,4.82676E-02
-1.8460448E-03,4.72910E-02
-1.8460160E-03,4.63145E-02
-1.8459872E-03,4.77793E-02
-1.8459584E-03,4.77793E-02
-1.8459296E-03,4.77793E-02
